name,value,year,lastValue,rank
Frank Clarke,5426,1975,5426,47
Jerry Smith,5415,1975,5024,48
Tom Fears,5397,1975,5397,49
Gary Ballman,5366,1975,5366,50
Bobby Walston,5363,1975,5363,51
Gary Collins,5299,1975,5299,52
Elbert Dubenion,5294,1975,5294,53
John Mackey,5236,1975,5236,54
Hugh Taylor,5233,1975,5233,55
Elbie Nickel,5131,1975,5131,56
Johnny Morris,5059,1975,5059,57
Jim Colclough,5001,1975,5001,58
Joe Morrison,4993,1975,4993,59
Homer Jones,4986,1975,4986,60
George Sauer,4965,1975,4965,61
Paul Flatley,4905,1975,4905,62
Lance Rentzel,4826,1975,4826,63
Jim Benton,4801,1975,4801,64
Kyle Rote,4797,1975,4797,65
Ben Hawkins,4764,1975,4764,66
Harlon Hill,4717,1975,4717,67
Gino Cappelletti,4589,1975,4589,68
Aaron Thomas,4554,1975,4554,69
Preston Carpenter,4457,1975,4457,70
Haven Moses,4447,1975,3942,71
Al Denson,4275,1975,4275,72
Milt Morin,4208,1975,4189,73
Charlie Sanders,4102,1975,#N/A,74
Dave Kocourek,4090,1975,4090,75
Bob Trumpy,4026,1975,3750,76
Ray Mathews,3963,1975,3963,77
Rich Caster,3838,1975,#N/A,78
Terry Barr,3810,1975,3810,79
Bob Tucker,3787,1975,#N/A,80
Don Maynard,11834,1976,11834,1
Lance Alworth,10266,1976,10266,2
Raymond Berry,9275,1976,9275,3
Charley Taylor,8952,1976,8952,4
Billy Howton,8459,1976,8459,5
Tommy McDonald,8410,1976,8410,6
Paul Warfield,8314,1976,7701,7
Carroll Dale,8277,1976,8277,8
Fred Biletnikoff,8243,1976,7692,9
Art Powell,8046,1976,8046,10
Don Hutson,7991,1976,7991,11
Bobby Mitchell,7954,1976,7954,12
Jimmy Orr,7914,1976,7914,13
Jackie Smith,7869,1976,7847,14
Roy Jefferson,7539,1976,7175,15
Gary Garrison,7533,1976,7475,16
Bob Hayes,7414,1976,7414,17
Pete Retzlaff,7412,1976,7412,18
Otis Taylor,7306,1976,7306,19
Boyd Dowler,7270,1976,7270,20
Lionel Taylor,7195,1976,7195,21
Elroy Hirsch,7029,1976,7029,22
John Gilliam,6923,1976,6631,23
Charley Hennigan,6823,1976,6823,24
Dante Lavelli,6488,1976,6488,25
Del Shofner,6470,1976,6470,26
Harold Jackson,6418,1976,5667,27
Max McGee,6346,1976,6346,28
Red Phillips,6044,1976,6044,29
Lenny Moore,6039,1976,6039,30
Gene Washington,6026,1976,5569,31
Jack Snow,6012,1976,6012,32
Sonny Randle,5996,1976,5996,33
Billy Wilson,5902,1976,5902,34
Bobby Joe Conrad,5902,1976,5902,35
Mike Ditka,5812,1976,5812,36
Gail Cogdill,5696,1976,5696,37
Danny Abramowicz,5686,1976,5686,38
Dave Parks,5619,1976,5619,39
Pete Pihos,5619,1976,5619,40
Mac Speedie,5602,1976,5602,41
Ray Renfro,5508,1976,5508,42
Chris Burford,5505,1976,5505,43
Jerry Smith,5490,1976,5415,44
Bernie Casey,5444,1976,5444,45
Buddy Dial,5436,1976,5436,46
Frank Gifford,5434,1976,5434,47
Frank Clarke,5426,1976,5426,48
Tom Fears,5397,1976,5397,49
Gary Ballman,5366,1976,5366,50
Bobby Walston,5363,1976,5363,51
Gary Collins,5299,1976,5299,52
Elbert Dubenion,5294,1976,5294,53
John Mackey,5236,1976,5236,54
Hugh Taylor,5233,1976,5233,55
Elbie Nickel,5131,1976,5131,56
Johnny Morris,5059,1976,5059,57
Jim Colclough,5001,1976,5001,58
Joe Morrison,4993,1976,4993,59
Homer Jones,4986,1976,4986,60
George Sauer,4965,1976,4965,61
Haven Moses,4945,1976,4447,62
Paul Flatley,4905,1976,4905,63
Lance Rentzel,4826,1976,4826,64
Jim Benton,4801,1976,4801,65
Kyle Rote,4797,1976,4797,66
Ben Hawkins,4764,1976,4764,67
Harlon Hill,4717,1976,4717,68
Charlie Sanders,4647,1976,4102,69
Gino Cappelletti,4589,1976,4589,70
Aaron Thomas,4554,1976,4554,71
Preston Carpenter,4457,1976,4457,72
Bob Trumpy,4349,1976,4026,73
Bob Tucker,4285,1976,3787,74
Al Denson,4275,1976,4275,75
Rich Caster,4229,1976,3838,76
Milt Morin,4208,1976,4208,77
Ken Burrough,4151,1976,#N/A,78
Dave Kocourek,4090,1976,4090,79
Charlie Joiner,3999,1976,#N/A,80
Don Maynard,11834,1977,11834,1
Lance Alworth,10266,1977,10266,2
Raymond Berry,9275,1977,9275,3
Charley Taylor,9110,1977,8952,4
Fred Biletnikoff,8689,1977,8243,5
Paul Warfield,8565,1977,8314,6
Billy Howton,8459,1977,8459,7
Tommy McDonald,8410,1977,8410,8
Carroll Dale,8277,1977,8277,9
Art Powell,8046,1977,8046,10
Don Hutson,7991,1977,7991,11
Bobby Mitchell,7954,1977,7954,12
Jackie Smith,7918,1977,7869,13
Jimmy Orr,7914,1977,7914,14
Roy Jefferson,7539,1977,7539,15
Gary Garrison,7538,1977,7533,16
Bob Hayes,7414,1977,7414,17
Pete Retzlaff,7412,1977,7412,18
Otis Taylor,7306,1977,7306,19
Boyd Dowler,7270,1977,7270,20
Lionel Taylor,7195,1977,7195,21
Harold Jackson,7084,1977,6418,22
John Gilliam,7056,1977,6923,23
Elroy Hirsch,7029,1977,7029,24
Charley Hennigan,6823,1977,6823,25
Gene Washington,6664,1977,6026,26
Dante Lavelli,6488,1977,6488,27
Del Shofner,6470,1977,6470,28
Max McGee,6346,1977,6346,29
Red Phillips,6044,1977,6044,30
Lenny Moore,6039,1977,6039,31
Jack Snow,6012,1977,6012,32
Sonny Randle,5996,1977,5996,33
Bobby Joe Conrad,5902,1977,5902,34
Billy Wilson,5902,1977,5902,35
Mike Ditka,5812,1977,5812,36
Gail Cogdill,5696,1977,5696,37
Danny Abramowicz,5686,1977,5686,38
Dave Parks,5619,1977,5619,39
Pete Pihos,5619,1977,5619,40
Mac Speedie,5602,1977,5602,41
Ray Renfro,5508,1977,5508,42
Chris Burford,5505,1977,5505,43
Jerry Smith,5496,1977,5490,44
Haven Moses,5484,1977,4945,45
Bernie Casey,5444,1977,5444,46
Buddy Dial,5436,1977,5436,47
Frank Gifford,5434,1977,5434,48
Frank Clarke,5426,1977,5426,49
Tom Fears,5397,1977,5397,50
Gary Ballman,5366,1977,5366,51
Bobby Walston,5363,1977,5363,52
Gary Collins,5299,1977,5299,53
Elbert Dubenion,5294,1977,5294,54
John Mackey,5236,1977,5236,55
Hugh Taylor,5233,1977,5233,56
Elbie Nickel,5131,1977,5131,57
Johnny Morris,5059,1977,5059,58
Jim Colclough,5001,1977,5001,59
Joe Morrison,4993,1977,4993,60
Homer Jones,4986,1977,4986,61
Ken Burrough,4967,1977,4151,62
George Sauer,4965,1977,4965,63
Paul Flatley,4905,1977,4905,64
Lance Rentzel,4826,1977,4826,65
Charlie Sanders,4817,1977,4647,66
Jim Benton,4801,1977,4801,67
Kyle Rote,4797,1977,4797,68
Ben Hawkins,4764,1977,4764,69
Harlon Hill,4717,1977,4717,70
Bob Trumpy,4600,1977,4349,71
Gino Cappelletti,4589,1977,4589,72
Aaron Thomas,4554,1977,4554,73
Charlie Joiner,4541,1977,3999,74
Bob Tucker,4485,1977,4285,75
Preston Carpenter,4457,1977,4457,76
Rich Caster,4434,1977,4229,77
Al Denson,4275,1977,4275,78
Mel Gray,4273,1977,#N/A,79
Milt Morin,4208,1977,4208,80
Don Maynard,11834,1978,11834,1
Lance Alworth,10266,1978,10266,2
Raymond Berry,9275,1978,9275,3
Charley Taylor,9110,1978,9110,4
Fred Biletnikoff,8974,1978,8689,5
Paul Warfield,8565,1978,8565,6
Billy Howton,8459,1978,8459,7
Tommy McDonald,8410,1978,8410,8
Carroll Dale,8277,1978,8277,9
Art Powell,8046,1978,8046,10
Don Hutson,7991,1978,7991,11
Bobby Mitchell,7954,1978,7954,12
Jackie Smith,7918,1978,7918,13
Jimmy Orr,7914,1978,7914,14
Harold Jackson,7827,1978,7084,15
Roy Jefferson,7539,1978,7539,16
Gary Garrison,7538,1978,7538,17
Bob Hayes,7414,1978,7414,18
Pete Retzlaff,7412,1978,7412,19
Otis Taylor,7306,1978,7306,20
Boyd Dowler,7270,1978,7270,21
Lionel Taylor,7195,1978,7195,22
John Gilliam,7056,1978,7056,23
Elroy Hirsch,7029,1978,7029,24
Charley Hennigan,6823,1978,6823,25
Gene Washington,6664,1978,6664,26
Dante Lavelli,6488,1978,6488,27
Del Shofner,6470,1978,6470,28
Max McGee,6346,1978,6346,29
Haven Moses,6228,1978,5484,30
Red Phillips,6044,1978,6044,31
Lenny Moore,6039,1978,6039,32
Jack Snow,6012,1978,6012,33
Sonny Randle,5996,1978,5996,34
Bobby Joe Conrad,5902,1978,5902,35
Billy Wilson,5902,1978,5902,36
Mike Ditka,5812,1978,5812,37
Gail Cogdill,5696,1978,5696,38
Danny Abramowicz,5686,1978,5686,39
Pete Pihos,5619,1978,5619,40
Dave Parks,5619,1978,5619,41
Mac Speedie,5602,1978,5602,42
Ken Burrough,5591,1978,4967,43
Ray Renfro,5508,1978,5508,44
Chris Burford,5505,1978,5505,45
Jerry Smith,5496,1978,5496,46
Bernie Casey,5444,1978,5444,47
Buddy Dial,5436,1978,5436,48
Frank Gifford,5434,1978,5434,49
Frank Clarke,5426,1978,5426,50
Tom Fears,5397,1978,5397,51
Gary Ballman,5366,1978,5366,52
Bobby Walston,5363,1978,5363,53
Gary Collins,5299,1978,5299,54
Elbert Dubenion,5294,1978,5294,55
John Mackey,5236,1978,5236,56
Hugh Taylor,5233,1978,5233,57
Harold Carmichael,5208,1978,#N/A,58
Charlie Joiner,5148,1978,4541,59
Mel Gray,5144,1978,4273,60
Elbie Nickel,5131,1978,5131,61
Johnny Morris,5059,1978,5059,62
Bob Tucker,5025,1978,4485,63
Reggie Rucker,5016,1978,#N/A,64
Jim Colclough,5001,1978,5001,65
Joe Morrison,4993,1978,4993,66
Homer Jones,4986,1978,4986,67
George Sauer,4965,1978,4965,68
Paul Flatley,4905,1978,4905,69
Lance Rentzel,4826,1978,4826,70
Charlie Sanders,4817,1978,4817,71
Jim Benton,4801,1978,4801,72
Kyle Rote,4797,1978,4797,73
Ben Hawkins,4764,1978,4764,74
Rich Caster,4750,1978,4434,75
Harlon Hill,4717,1978,4717,76
Drew Pearson,4687,1978,#N/A,77
Cliff Branch,4676,1978,#N/A,78
Bob Trumpy,4600,1978,4600,79
Gino Cappelletti,4589,1978,4589,80
Don Maynard,11834,1979,11834,1
Lance Alworth,10266,1979,10266,2
Raymond Berry,9275,1979,9275,3
Charley Taylor,9110,1979,9110,4
Fred Biletnikoff,8974,1979,8974,5
Harold Jackson,8840,1979,7827,6
Paul Warfield,8565,1979,8565,7
Billy Howton,8459,1979,8459,8
Tommy McDonald,8410,1979,8410,9
Carroll Dale,8277,1979,8277,10
Art Powell,8046,1979,8046,11
Don Hutson,7991,1979,7991,12
Bobby Mitchell,7954,1979,7954,13
Jackie Smith,7918,1979,7918,14
Jimmy Orr,7914,1979,7914,15
Roy Jefferson,7539,1979,7539,16
Gary Garrison,7538,1979,7538,17
Bob Hayes,7414,1979,7414,18
Pete Retzlaff,7412,1979,7412,19
Otis Taylor,7306,1979,7306,20
Boyd Dowler,7270,1979,7270,21
Lionel Taylor,7195,1979,7195,22
Haven Moses,7171,1979,6228,23
John Gilliam,7056,1979,7056,24
Elroy Hirsch,7029,1979,7029,25
Gene Washington,6856,1979,6664,26
Charley Hennigan,6823,1979,6823,27
Dante Lavelli,6488,1979,6488,28
Del Shofner,6470,1979,6470,29
Max McGee,6346,1979,6346,30
Ken Burrough,6343,1979,5591,31
Charlie Joiner,6156,1979,5148,32
Harold Carmichael,6080,1979,5208,33
Red Phillips,6044,1979,6044,34
Lenny Moore,6039,1979,6039,35
Jack Snow,6012,1979,6012,36
Sonny Randle,5996,1979,5996,37
Bobby Joe Conrad,5902,1979,5902,38
Billy Wilson,5902,1979,5902,39
Mike Ditka,5812,1979,5812,40
Reggie Rucker,5765,1979,5016,41
Drew Pearson,5713,1979,4687,42
Gail Cogdill,5696,1979,5696,43
Danny Abramowicz,5686,1979,5686,44
Pete Pihos,5619,1979,5619,45
Dave Parks,5619,1979,5619,46
Mac Speedie,5602,1979,5602,47
Mel Gray,5591,1979,5144,48
Cliff Branch,5520,1979,4676,49
Ray Renfro,5508,1979,5508,50
Chris Burford,5505,1979,5505,51
Jerry Smith,5496,1979,5496,52
Bernie Casey,5444,1979,5444,53
Buddy Dial,5436,1979,5436,54
Frank Gifford,5434,1979,5434,55
Frank Clarke,5426,1979,5426,56
Tom Fears,5397,1979,5397,57
Gary Ballman,5366,1979,5366,58
Bobby Walston,5363,1979,5363,59
Gary Collins,5299,1979,5299,60
Elbert Dubenion,5294,1979,5294,61
Bob Tucker,5248,1979,5025,62
John Mackey,5236,1979,5236,63
Hugh Taylor,5233,1979,5233,64
Elbie Nickel,5131,1979,5131,65
Johnny Morris,5059,1979,5059,66
Jim Colclough,5001,1979,5001,67
Joe Morrison,4993,1979,4993,68
Rich Caster,4989,1979,4750,69
Homer Jones,4986,1979,4986,70
George Sauer,4965,1979,4965,71
Paul Flatley,4905,1979,4905,72
Isaac Curtis,4856,1979,#N/A,73
Lance Rentzel,4826,1979,4826,74
Charlie Sanders,4817,1979,4817,75
Jim Benton,4801,1979,4801,76
Kyle Rote,4797,1979,4797,77
Ben Hawkins,4764,1979,4764,78
Harlon Hill,4717,1979,4717,79
Ahmad Rashad,4619,1979,#N/A,80
Don Maynard,11834,1980,11834,1
Lance Alworth,10266,1980,10266,2
Harold Jackson,9577,1980,8840,3
Raymond Berry,9275,1980,9275,4
Charley Taylor,9110,1980,9110,5
Fred Biletnikoff,8974,1980,8974,6
Paul Warfield,8565,1980,8565,7
Billy Howton,8459,1980,8459,8
Tommy McDonald,8410,1980,8410,9
Carroll Dale,8277,1980,8277,10
Art Powell,8046,1980,8046,11
Don Hutson,7991,1980,7991,12
Bobby Mitchell,7954,1980,7954,13
Jackie Smith,7918,1980,7918,14
Jimmy Orr,7914,1980,7914,15
Haven Moses,7845,1980,7171,16
Roy Jefferson,7539,1980,7539,17
Gary Garrison,7538,1980,7538,18
Bob Hayes,7414,1980,7414,19
Pete Retzlaff,7412,1980,7412,20
Otis Taylor,7306,1980,7306,21
Charlie Joiner,7288,1980,6156,22
Boyd Dowler,7270,1980,7270,23
Lionel Taylor,7195,1980,7195,24
John Gilliam,7056,1980,7056,25
Elroy Hirsch,7029,1980,7029,26
Harold Carmichael,6895,1980,6080,27
Gene Washington,6856,1980,6856,28
Charley Hennigan,6823,1980,6823,29
Reggie Rucker,6533,1980,5765,30
Dante Lavelli,6488,1980,6488,31
Del Shofner,6470,1980,6470,32
Ken Burrough,6434,1980,6343,33
Cliff Branch,6378,1980,5520,34
Max McGee,6346,1980,6346,35
Mel Gray,6300,1980,5591,36
Drew Pearson,6281,1980,5713,37
Red Phillips,6044,1980,6044,38
Lenny Moore,6039,1980,6039,39
Jack Snow,6012,1980,6012,40
Sonny Randle,5996,1980,5996,41
Billy Wilson,5902,1980,5902,42
Bobby Joe Conrad,5902,1980,5902,43
Mike Ditka,5812,1980,5812,44
Ahmad Rashad,5714,1980,4619,45
Gail Cogdill,5696,1980,5696,46
Danny Abramowicz,5686,1980,5686,47
Pete Pihos,5619,1980,5619,48
Dave Parks,5619,1980,5619,49
Mac Speedie,5602,1980,5602,50
Ray Renfro,5508,1980,5508,51
Chris Burford,5505,1980,5505,52
Jerry Smith,5496,1980,5496,53
Isaac Curtis,5466,1980,4856,54
Bernie Casey,5444,1980,5444,55
Buddy Dial,5436,1980,5436,56
Frank Gifford,5434,1980,5434,57
Frank Clarke,5426,1980,5426,58
Bob Tucker,5421,1980,5248,59
Tom Fears,5397,1980,5397,60
Gary Ballman,5366,1980,5366,61
Bobby Walston,5363,1980,5363,62
Rich Caster,5330,1980,4989,63
Gary Collins,5299,1980,5299,64
Elbert Dubenion,5294,1980,5294,65
John Mackey,5236,1980,5236,66
Hugh Taylor,5233,1980,5233,67
Elbie Nickel,5131,1980,5131,68
Riley Odoms,5095,1980,#N/A,69
Johnny Morris,5059,1980,5059,70
Jim Colclough,5001,1980,5001,71
Joe Morrison,4993,1980,4993,72
Homer Jones,4986,1980,4986,73
George Sauer,4965,1980,4965,74
Raymond Chester,4920,1980,#N/A,75
Paul Flatley,4905,1980,4905,76
Lance Rentzel,4826,1980,4826,77
Charlie Sanders,4817,1980,4817,78
Steve Largent,4817,1980,#N/A,79
Jim Benton,4801,1980,4801,80
Don Maynard,11834,1981,11834,1
Lance Alworth,10266,1981,10266,2
Harold Jackson,10246,1981,9577,3
Raymond Berry,9275,1981,9275,4
Charley Taylor,9110,1981,9110,5
Fred Biletnikoff,8974,1981,8974,6
Paul Warfield,8565,1981,8565,7
Charlie Joiner,8476,1981,7288,8
Billy Howton,8459,1981,8459,9
Tommy McDonald,8410,1981,8410,10
Carroll Dale,8277,1981,8277,11
Haven Moses,8091,1981,7845,12
Art Powell,8046,1981,8046,13
Don Hutson,7991,1981,7991,14
Bobby Mitchell,7954,1981,7954,15
Harold Carmichael,7923,1981,6895,16
Jackie Smith,7918,1981,7918,17
Jimmy Orr,7914,1981,7914,18
Roy Jefferson,7539,1981,7539,19
Gary Garrison,7538,1981,7538,20
Bob Hayes,7414,1981,7414,21
Pete Retzlaff,7412,1981,7412,22
Otis Taylor,7306,1981,7306,23
Boyd Dowler,7270,1981,7270,24
Lionel Taylor,7195,1981,7195,25
Ken Burrough,7102,1981,6434,26
Reggie Rucker,7065,1981,6533,27
John Gilliam,7056,1981,7056,28
Elroy Hirsch,7029,1981,7029,29
Cliff Branch,7013,1981,6378,30
Drew Pearson,6895,1981,6281,31
Gene Washington,6856,1981,6856,32
Charley Hennigan,6823,1981,6823,33
Mel Gray,6610,1981,6300,34
Ahmad Rashad,6598,1981,5714,35
Dante Lavelli,6488,1981,6488,36
Del Shofner,6470,1981,6470,37
Max McGee,6346,1981,6346,38
Isaac Curtis,6075,1981,5466,39
Red Phillips,6044,1981,6044,40
Steve Largent,6041,1981,4817,41
Lenny Moore,6039,1981,6039,42
Jack Snow,6012,1981,6012,43
Sonny Randle,5996,1981,5996,44
Billy Wilson,5902,1981,5902,45
Bobby Joe Conrad,5902,1981,5902,46
Mike Ditka,5812,1981,5812,47
Frank Lewis,5795,1981,#N/A,48
Gail Cogdill,5696,1981,5696,49
Danny Abramowicz,5686,1981,5686,50
Pete Pihos,5619,1981,5619,51
Dave Parks,5619,1981,5619,52
Riley Odoms,5611,1981,5095,53
Mac Speedie,5602,1981,5602,54
Rich Caster,5515,1981,5330,55
Ray Renfro,5508,1981,5508,56
Chris Burford,5505,1981,5505,57
Jerry Smith,5496,1981,5496,58
Bernie Casey,5444,1981,5444,59
Buddy Dial,5436,1981,5436,60
Frank Gifford,5434,1981,5434,61
Alfred Jenkins,5433,1981,#N/A,62
Frank Clarke,5426,1981,5426,63
Bob Tucker,5421,1981,5421,64
Tom Fears,5397,1981,5397,65
Gary Ballman,5366,1981,5366,66
Bobby Walston,5363,1981,5363,67
Gary Collins,5299,1981,5299,68
Elbert Dubenion,5294,1981,5294,69
Bob Chandler,5243,1981,#N/A,70
John Mackey,5236,1981,5236,71
Hugh Taylor,5233,1981,5233,72
Nat Moore,5201,1981,#N/A,73
Lynn Swann,5197,1981,#N/A,74
Elbie Nickel,5131,1981,5131,75
Johnny Morris,5059,1981,5059,76
Raymond Chester,5013,1981,4920,77
Sammy White,5010,1981,#N/A,78
Jim Colclough,5001,1981,5001,79
Joe Morrison,4993,1981,4993,80
Don Maynard,11834,1982,11834,1
Lance Alworth,10266,1982,10266,2
Harold Jackson,10246,1982,10246,3
Raymond Berry,9275,1982,9275,4
Charley Taylor,9110,1982,9110,5
Charlie Joiner,9021,1982,8476,6
Fred Biletnikoff,8974,1982,8974,7
Paul Warfield,8565,1982,8565,8
Harold Carmichael,8463,1982,7923,9
Billy Howton,8459,1982,8459,10
Tommy McDonald,8410,1982,8410,11
Carroll Dale,8277,1982,8277,12
Haven Moses,8091,1982,8091,13
Art Powell,8046,1982,8046,14
Don Hutson,7991,1982,7991,15
Bobby Mitchell,7954,1982,7954,16
Jackie Smith,7918,1982,7918,17
Jimmy Orr,7914,1982,7914,18
Cliff Branch,7588,1982,7013,19
Roy Jefferson,7539,1982,7539,20
Gary Garrison,7538,1982,7538,21
Bob Hayes,7414,1982,7414,22
Pete Retzlaff,7412,1982,7412,23
Otis Taylor,7306,1982,7306,24
Drew Pearson,7277,1982,6895,25
Boyd Dowler,7270,1982,7270,26
Lionel Taylor,7195,1982,7195,27
Ken Burrough,7102,1982,7102,28
Reggie Rucker,7065,1982,7065,29
John Gilliam,7056,1982,7056,30
Elroy Hirsch,7029,1982,7029,31
Gene Washington,6856,1982,6856,32
Ahmad Rashad,6831,1982,6598,33
Charley Hennigan,6823,1982,6823,34
Mel Gray,6644,1982,6610,35
Steve Largent,6534,1982,6041,36
Dante Lavelli,6488,1982,6488,37
Del Shofner,6470,1982,6470,38
Isaac Curtis,6395,1982,6075,39
Max McGee,6346,1982,6346,40
Frank Lewis,6238,1982,5795,41
Red Phillips,6044,1982,6044,42
Lenny Moore,6039,1982,6039,43
Jack Snow,6012,1982,6012,44
Sonny Randle,5996,1982,5996,45
Bobby Joe Conrad,5902,1982,5902,46
Billy Wilson,5902,1982,5902,47
Mike Ditka,5812,1982,5812,48
Alfred Jenkins,5780,1982,5433,49
Gail Cogdill,5696,1982,5696,50
Riley Odoms,5693,1982,5611,51
Danny Abramowicz,5686,1982,5686,52
Dave Parks,5619,1982,5619,53
Pete Pihos,5619,1982,5619,54
Mac Speedie,5602,1982,5602,55
Rich Caster,5515,1982,5515,56
Sammy White,5513,1982,5010,57
Ray Renfro,5508,1982,5508,58
Chris Burford,5505,1982,5505,59
Jerry Smith,5496,1982,5496,60
Lynn Swann,5462,1982,5197,61
Bernie Casey,5444,1982,5444,62
Buddy Dial,5436,1982,5436,63
Frank Gifford,5434,1982,5434,64
Frank Clarke,5426,1982,5426,65
Bob Tucker,5421,1982,5421,66
Tom Fears,5397,1982,5397,67
Gary Ballman,5366,1982,5366,68
Bobby Walston,5363,1982,5363,69
John Stallworth,5304,1982,#N/A,70
Gary Collins,5299,1982,5299,71
Elbert Dubenion,5294,1982,5294,72
Nat Moore,5283,1982,5201,73
Bob Chandler,5243,1982,5243,74
John Mackey,5236,1982,5236,75
Hugh Taylor,5233,1982,5233,76
Elbie Nickel,5131,1982,5131,77
Johnny Morris,5059,1982,5059,78
Roger Carr,5035,1982,#N/A,79
Raymond Chester,5013,1982,5013,80
Don Maynard,11834,1983,11834,1
Harold Jackson,10372,1983,10246,2
Lance Alworth,10266,1983,10266,3
Charlie Joiner,9981,1983,9021,4
Raymond Berry,9275,1983,9275,5
Charley Taylor,9110,1983,9110,6
Harold Carmichael,8978,1983,8463,7
Fred Biletnikoff,8974,1983,8974,8
Paul Warfield,8565,1983,8565,9
Billy Howton,8459,1983,8459,10
Tommy McDonald,8410,1983,8410,11
Cliff Branch,8284,1983,7588,12
Carroll Dale,8277,1983,8277,13
Haven Moses,8091,1983,8091,14
Art Powell,8046,1983,8046,15
Don Hutson,7991,1983,7991,16
Bobby Mitchell,7954,1983,7954,17
Jackie Smith,7918,1983,7918,18
Jimmy Orr,7914,1983,7914,19
Drew Pearson,7822,1983,7277,20
Steve Largent,7608,1983,6534,21
Roy Jefferson,7539,1983,7539,22
Gary Garrison,7538,1983,7538,23
Bob Hayes,7414,1983,7414,24
Pete Retzlaff,7412,1983,7412,25
Otis Taylor,7306,1983,7306,26
Boyd Dowler,7270,1983,7270,27
Lionel Taylor,7195,1983,7195,28
Ken Burrough,7102,1983,7102,29
Reggie Rucker,7065,1983,7065,30
John Gilliam,7056,1983,7056,31
Elroy Hirsch,7029,1983,7029,32
Isaac Curtis,6966,1983,6395,33
Gene Washington,6856,1983,6856,34
Ahmad Rashad,6831,1983,6831,35
Charley Hennigan,6823,1983,6823,36
Frank Lewis,6724,1983,6238,37
Mel Gray,6644,1983,6644,38
Dante Lavelli,6488,1983,6488,39
Del Shofner,6470,1983,6470,40
Max McGee,6346,1983,6346,41
James Lofton,6302,1983,#N/A,42
Alfred Jenkins,6267,1983,5780,43
Red Phillips,6044,1983,6044,44
Lenny Moore,6039,1983,6039,45
Jack Snow,6012,1983,6012,46
Sonny Randle,5996,1983,5996,47
Sammy White,5925,1983,5513,48
Bobby Joe Conrad,5902,1983,5902,49
Billy Wilson,5902,1983,5902,50
Nat Moore,5841,1983,5283,51
Mike Ditka,5812,1983,5812,52
Riley Odoms,5755,1983,5693,53
Stanley Morgan,5732,1983,#N/A,54
Gail Cogdill,5696,1983,5696,55
Danny Abramowicz,5686,1983,5686,56
Dave Parks,5619,1983,5619,57
Pete Pihos,5619,1983,5619,58
Mac Speedie,5602,1983,5602,59
Wes Chandler,5535,1983,#N/A,60
Rich Caster,5515,1983,5515,61
Ray Renfro,5508,1983,5508,62
Chris Burford,5505,1983,5505,63
Jerry Smith,5496,1983,5496,64
Pat Tilley,5470,1983,#N/A,65
Lynn Swann,5462,1983,5462,66
Bernie Casey,5444,1983,5444,67
Buddy Dial,5436,1983,5436,68
Frank Gifford,5434,1983,5434,69
Frank Clarke,5426,1983,5426,70
Bob Tucker,5421,1983,5421,71
John Stallworth,5404,1983,5304,72
Tom Fears,5397,1983,5397,73
Gary Ballman,5366,1983,5366,74
Bobby Walston,5363,1983,5363,75
John Jefferson,5345,1983,#N/A,76
Gary Collins,5299,1983,5299,77
Elbert Dubenion,5294,1983,5294,78
Bob Chandler,5243,1983,5243,79
Tony Hill,5241,1983,#N/A,80
Don Maynard,11834,1984,11834,1
Charlie Joiner,10774,1984,9981,2
Harold Jackson,10372,1984,10372,3
Lance Alworth,10266,1984,10266,4
Raymond Berry,9275,1984,9275,5
Charley Taylor,9110,1984,9110,6
Harold Carmichael,8985,1984,8978,7
Fred Biletnikoff,8974,1984,8974,8
Steve Largent,8772,1984,7608,9
Cliff Branch,8685,1984,8284,10
Paul Warfield,8565,1984,8565,11
Billy Howton,8459,1984,8459,12
Tommy McDonald,8410,1984,8410,13
Carroll Dale,8277,1984,8277,14
Haven Moses,8091,1984,8091,15
Art Powell,8046,1984,8046,16
Don Hutson,7991,1984,7991,17
Bobby Mitchell,7954,1984,7954,18
Jackie Smith,7918,1984,7918,19
Jimmy Orr,7914,1984,7914,20
Drew Pearson,7822,1984,7822,21
James Lofton,7663,1984,6302,22
Roy Jefferson,7539,1984,7539,23
Gary Garrison,7538,1984,7538,24
Bob Hayes,7414,1984,7414,25
Pete Retzlaff,7412,1984,7412,26
Otis Taylor,7306,1984,7306,27
Boyd Dowler,7270,1984,7270,28
Lionel Taylor,7195,1984,7195,29
Ken Burrough,7102,1984,7102,30
Isaac Curtis,7101,1984,6966,31
Reggie Rucker,7065,1984,7065,32
John Gilliam,7056,1984,7056,33
Elroy Hirsch,7029,1984,7029,34
Gene Washington,6856,1984,6856,35
Ahmad Rashad,6831,1984,6831,36
Charley Hennigan,6823,1984,6823,37
John Stallworth,6799,1984,5404,38
Frank Lewis,6724,1984,6724,39
Mel Gray,6644,1984,6644,40
Dante Lavelli,6488,1984,6488,41
Del Shofner,6470,1984,6470,42
Stanley Morgan,6441,1984,5732,43
Nat Moore,6414,1984,5841,44
Max McGee,6346,1984,6346,45
Sammy White,6324,1984,5925,46
Alfred Jenkins,6267,1984,6267,47
Wes Chandler,6243,1984,5535,48
Pat Tilley,6228,1984,5470,49
Tony Hill,6105,1984,5241,50
Red Phillips,6044,1984,6044,51
Lenny Moore,6039,1984,6039,52
Jack Snow,6012,1984,6012,53
Sonny Randle,5996,1984,5996,54
Billy Wilson,5902,1984,5902,55
